candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,page_alignment_status,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,multiple_separator_flag,extraction_confidence,review_status,human_verified
ORT1888-cand-001201,1201,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3062,3063,Hormiga,Achti. pl. ri.,Hormiga. — Achti. pl. ri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001202,1202,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3064,3065,Hormiga arriera,Tzárizt. pl. Tzarizéri.,Hormiga arriera. — Tzárizt. pl. Tzarizéri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001203,1203,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3066,3067,Hormiguero,Aehtéripoa.,Hormiguero. — Aehtéripoa.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001204,1204,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3068,3069,Huevo,^Toatéri.,Huevo.— ^Toatéri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001205,1205,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3070,3071,Huérfano,Xaéicame. pl. Xéicahte.,Huérfano. — Xaéicame. pl. Xéicahte.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001206,1206,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3072,3075,Huir de los contrarios,Huataú. Nataneu.,Huir de los contrarios. — Huataú. Nataneu. | Huirse. Aútzocua. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001207,1207,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3076,3077,Huidor asi,Tzonachane. pl. tzi.,Huidor asi. — Tzonachane. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001208,1208,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3078,3079,Humo,K^wtziti,Humo. — K^wtziti,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001209,1209,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3080,3081,Humea,Ketzuhta.,Humear. — Ketzuhta.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001210,1210,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3082,3083,Hurta,Nah.ua. Neti.,Hurtar. -^ Nah.ua. Neti.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001211,1211,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3084,3085,Hurto,Nahuarit.,"Hurto, r— Nahuarit.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001212,1212,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3086,3089,Huso para hila,Yuarit.,Huso para hilar. — Yuarit. | j.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001213,1213,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3090,3091,Jubilo,Busca goze.,"Jubilo.,— Busca goze.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001214,1214,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3092,3093,Juego de apuesta,Muautechiát.,Juego de apuesta.-^ Muautechiát.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001215,1215,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3094,3095,Juego de niños,Huacariti.,Juego de niños. ^—Huacariti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001216,1216,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3096,3097,Juez,Timocricat. pl. tzi.,Juez. — Timocricat. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001217,1217,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3098,3099,Jugar apostando,Muitec. Neti.,Jugar apostando. — Muitec. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001218,1218,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3100,3101,Jugar los niños,Huaca. Ne.,Jugar los niños. — Huaca. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001219,1219,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3102,3103,Junco,Beopoámet,"Junco, r— Beopoámet",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001220,1220,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3104,3105,Juntar una cosa con otra,Uitenahchité. Nete,Juntar una cosa con otra. — Uitenahchité. Nete,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001221,1221,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3106,3107,Juntar lo que está esparcido,Busca recoger.,Juntar lo que está esparcido. — Busca recoger.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001222,1222,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3108,3109,Jura,No saben todavía.,Jurar. — No saben todavía.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001223,1223,ORTEGA1888-TEPIC-IA,60,56,matched_headword,3110,3115,Justo se,Captixanaca. Cautixanáca.,Justo ser.— Captixanaca. Cautixanáca. | HEE,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001224,1224,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3119,3120,Y. con j,acta.,Y. con j.— acta.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001225,1225,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3121,3122,Ya. ad,Ar. pur.,Ya. ad.— Ar. pur.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001226,1226,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3123,3124,Ydolati-a,"Teuathemintimoé,","Ydolati-ar. — Teuathemintimoé,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001227,1227,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3125,3126,Ydolo,Técuat. pl. tzi.,Ydolo. — Técuat. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001228,1228,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3127,3128,Yel o,Busca hielo.,Yel o. — Busca hielo.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001229,1229,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3129,3130,Yerno,Timuni.,Yerno. — Timuni.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001230,1230,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3131,3132,Yerva,Euxahti.,Yerva.— Euxahti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001231,1231,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3133,3134,Yervas,Comestibles. — Cherit.,Yervas. — Comestibles. — Cherit.,em_dash,true,medium,unreviewed_machine_candidate,false
ORT1888-cand-001232,1232,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3135,3136,Yerva cuya raíz sirve de jabón,.Avcvchi.,Yerva cuya raíz sirve de jabón — .Avcvchi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001233,1233,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3137,3138,Yesca,Enimit.,Yesca. ^-Enimit.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001234,1234,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3139,3140,Yglesia,Tiopan.,Yglesia. — Tiopan.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001235,1235,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3141,3142,Ygual cosa como suelo,Vxapuhuacáte.,Ygual cosa como suelo.- — Vxapuhuacáte.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001236,1236,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3143,3144,Yguana,Cháatzáti. pl. Cháatzáfci.,Yguana. — Cháatzáti. pl. Cháatzáfci.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001237,1237,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3145,3146,YI vana,Ancuvafcoa. Nete.,YI vanar. — Ancuvafcoa. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001238,1238,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3147,3148,"Ym pedir que no se baga, alguna cosa",Ninte. Neti.,"Ym pedir que no se baga, alguna cosa. — Ninte. Neti.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001239,1239,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3149,3150,Ymin.arce.si ble,Capúcüaübe.,Ymin.arce.si ble. — Capúcüaübe.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001240,1240,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3151,3152,Ynchiuaise,Aban tona. Nabautona.,Ynchiuaise. — Aban tona. Nabautona.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001241,1241,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3153,3154,Yníierno,Muechita. Taheté.,Yníierno. — Muechita. Taheté.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001242,1242,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3155,3156,Ynumerable gente,Ceviat. Ceuuti.,Ynumerable gente. — Ceviat. Ceuuti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001243,1243,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3157,3158,Ynquiri,Yhucá. Neti.,Ynquirir. — Yhucá. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001244,1244,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3159,3162,Y si abon,B usca eslabón .,Y si abon . — B usca eslabón . | Yr.^Aine. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001245,1245,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3163,3165,Yr. derecho á alguna parte,-Auatahéyaca. Nataheya-,Yr. derecho á alguna parte. — -Auatahéyaca. Nataheya-,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001246,1246,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3166,3166,Yr rodeando,Huateaóututzi. Nateantutzi.,Yr rodeando.— Huateaóututzi. Nateantutzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001247,1247,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3167,3167,Yr delante,Busca guiar.,Yr delante. — Busca guiar.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001248,1248,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3168,3168,Yr por leña,Teocaihme. Ne.,Yr por leña. — Teocaihme. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001249,1249,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3169,3169,Yr. por agua,"Busca agua traer,","Yr. por agua. — Busca agua traer,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001250,1250,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3170,3170,Ynvierno,Cicéritá.,Ynvierno. — Cicéritá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001251,1251,ORTEGA1888-TEPIC-IA,61,57,matched_headword,3171,3176,Yzquierda mano,• Utat.,"Yzquierda mano, — • Utat. | J>^rS^;jT",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001252,1252,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3183,3188,Labro,Teniti.,Labro. — Teniti. | Labor de tierra. | Labrar camisa. &.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001253,1253,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3189,3190,Ladera,-Aütn.,Ladera.- -Aütn.,hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001254,1254,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3191,3192,Ladino,Tevéncúca.,Ladino. — Tevéncúca.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001255,1255,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3193,3194,Ladra.i los perros,N encare Fe.,Ladra.i los perros. — N encare Fe.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001256,1256,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3195,3196,Ladrillo tal,^Neue'areat.,Ladrillo tal.— ^Neue'areat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001257,1257,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3197,3198,Ladrón,Tinahuame. pl. tzi.,Ladrón. — Tinahuame. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001258,1258,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3199,3200,Lagaña,Xachuitáti .,"Lagaña, r— Xachuitáti .",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001259,1259,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3201,3202,Lagarto animal,Axac. pl. tzi.,Lagarto animal. — Axac. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001260,1260,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3203,3204,Lagartija otra,Chatzat. pl. tzi.,Lagartija otra- — Chatzat. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001261,1261,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3205,3206,Lágrima,Veat.,Lágrima. — Veat.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001262,1262,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3207,3208,Lame,Auxuáti.,"Lamer, r- Auxuáti.",hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001263,1263,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3209,3210,Lame,Neaexé. Neti.,Lamer. —Neaexé. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001264,1264,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3211,3212,Lana,Mowxati.,Lana. — Mowxati.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001265,1265,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3213,3214,Lanudo,Cahuxá.,Lanudo.— Cahuxá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001266,1266,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3215,3216,Lance hacer al toro,Huáchité. Neti.,Lance hacer al toro.^— Huáchité. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001267,1267,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3217,3218,Langosta de la tierra,Bikeuzte. pl. tzi.,Langosta de la tierra. — Bikeuzte. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001268,1268,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3219,3220,Langosta otra,Xac/ipoti. pl. Xapótzi.,"Langosta otra.,— Xac/ipoti. pl. Xapótzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001269,1269,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3221,3222,Langosta otra,Camaiaicat. pl. tzi.,"Langosta otra. ,—Camaiaicat. pl. tzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001270,1270,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3223,3224,Langosta otra,lunái. pl. tzi.,Langosta otra. — lunái. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001271,1271,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3225,3226,Langosta otra,^Ecati. pl. Ecatzi.,Langosta otra.— ^Ecati. pl. Ecatzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001272,1272,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3227,3228,"Largo, luengo",Teutu.,"Largo, luengo.-^ Teutu.",hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001273,1273,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3229,3230,Lástima tene,Busca compadecerse.,Lástima tener.- — Busca compadecerse.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001274,1274,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3231,3232,Lastimar á otro,Acúinite. Neti.,Lastimar á otro. — Acúinite. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001275,1275,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3233,3234,Latir la vena o el corazón./,"Uitfwhuáxea,","Latir la vena o el corazón./ — Uitfwhuáxea,",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001276,1276,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3235,3236,Lava,Huzina. Neti.,Lavar.— Huzina. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001277,1277,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3237,3238,Laza,Aucaohunézin. Nete.,Lazar. — Aucaohunézin. Nete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001278,1278,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3239,3240,Leche,Tziméti.,Leche. — Tziméti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001279,1279,ORTEGA1888-TEPIC-IA,62,58,matched_headword,3241,3246,Leche de lo narbola,X^ret.,Leche de lo narbolar. — X^ret. | m,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001280,1280,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3250,3251,"Lechuza, ave nocturna",Cihuati. pl. Ciutzi.,"Lechuza, ave nocturna. — Cihuati. pl. Ciutzi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001281,1281,ORTEGA1888-TEPIC-IA,63,59,anchored_same_page,3252,3253,Lee,Thté. Neti.,Leer.— Thté. Neti.,em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001282,1282,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3254,3255,Lecto,Tuhtacarenm pl. tzi.,Lector.— Tuhtacarenm pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001283,1283,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3256,3257,Lección,-Thterit.,Lección. — -Thterit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001284,1284,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3258,3259,Legumbres,Cherit.,Legumbres. — Cherit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001285,1285,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3260,3263,Lengua,Namüriti.,Lengua. — Namüriti. | o,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001286,1286,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3264,3265,Leña,Cayet.,Leña. — Cayet.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001287,1287,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3266,3267,"Leñar, hacer leña",Ticáa. Ne.,"Leñar, hacer leña. ,— Ticáa. Ne.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001288,1288,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3268,3269,Leon,Moáhyet. pl. tzi.,Leon. — Moáhyet. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001289,1289,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3270,3271,Levantar algo del suelo,Tcázim. Neti. Teahpoazt. Neti.,Levantar algo del suelo.— Tcázim. Neti. Teahpoazt. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001290,1290,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3272,3273,Levantar maiz en la cosecha,Tzána. Neti.,Levantar maiz en la cosecha. — Tzána. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001291,1291,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3274,3275,"Levantarse, pararse",Ache. N.,"Levantarse, pararse. — Ache. N.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001292,1292,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3276,3277,"Levantarse, amotinarse",Ateúha. Natina.,"Levantarse, amotinarse. ^—Ateúha. Natina.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001293,1293,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3278,3279,Lexos,a Eumua..,Lexos.— a Eumua..,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001294,1294,ORTEGA1888-TEPIC-IA,63,59,anchored_same_page,3280,3281,Lia,Curahekehua. Neti.,Liar. — Curahekehua. Neti.,em_dash,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001295,1295,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3282,3283,Librar de peligro á otro,Vachre. Neti.,Librar de peligro á otro. — Vachre. Neti.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001296,1296,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3284,3285,Libro,Yüxarit.,Libro. — Yüxarit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001297,1297,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3286,3287,Liebre,Tatzu. pl. ri.,Liebre. — Tatzu. pl. ri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001298,1298,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3288,3289,Liendre,Xana. pl. ri.,Liendre. — Xana. pl. ri.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001299,1299,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3290,3291,Limón,Tzinácaré.,Limón.— Tzinácaré.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001300,1300,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3292,3293,Limpiar las narices,^ Busca limpiar.,Limpiar las narices.— ^ Busca limpiar.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001301,1301,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3294,3295,Lisa cosa,Mehcheá.,Lisa cosa.— Mehcheá.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001302,1302,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3296,3297,Liviana cosa,Caputíhete.,Liviana cosa. — Caputíhete.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001303,1303,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3298,3299,Lobo,Eursivet. pl. tzi.,Lobo. — Eursivet. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001304,1304,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3300,3301,Loco,Tecaihre.,Loco. — Tecaihre.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001305,1305,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3302,3303,Loco volverse,Busca enloquecer.,Loco volverse. — Busca enloquecer.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001306,1306,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3304,3305,Lodo,Axot.,Lodo. — Axot.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001307,1307,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3306,3307,Lodo hace,Haxota. Ne.,Lodo hacer. — Haxota. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001308,1308,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3308,3309,Lodo ave,Huahaxohpoa.,Lodo aver. — Huahaxohpoa.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001309,1309,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3310,3311,Loma,Viyetzé.,Loma. — Viyetzé.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001310,1310,ORTEGA1888-TEPIC-IA,63,59,matched_headword,3312,3317,Lombrizes hecha,Nucheritzé. Neanueritze.,Lombrizes hechar.-^Nucheritzé. Neanueritze. | ',hyphen_variant,false,medium,unreviewed_machine_candidate,false
ORT1888-cand-001311,1311,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3321,3322,Lomo,Huavit.,Lomo. — Huavit.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001312,1312,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3323,3324,Loro grande,Tútuvi. pl. tzi.,Loro grande. — Tútuvi. pl. tzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001313,1313,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3325,3326,"Loro otro, de cabeza amarilla",Turazt. pl. Turazi.,"Loro otro, de cabeza amarilla. — Turazt. pl. Turazi.",em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001314,1314,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3327,3328,Loro pequeño por su especie,Tzipuzt. pl. Tzipuzi.,Loro pequeño por su especie. — Tzipuzt. pl. Tzipuzi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001315,1315,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3329,3330,Loro más pequeño,Puriz. pl. Puvizi.,Loro más pequeño. — Puriz. pl. Puvizi.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001316,1316,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3331,3332,Lucha,Auhhepoa. Ne.,Luchar. — Auhhepoa. Ne.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001317,1317,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3333,3336,Luci,Huatatza.,Lucir. — Huatatza. | Lugar aver. = Yehbéhrie.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001318,1318,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3337,3338,Luego ado,Mopacaicó.,Luego ado. — Mopacaicó.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001319,1319,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3339,3340,Lumbre,Tait.,Lumbre. — Tait.,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001320,1320,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3341,3342,Luida estar la cosa,Cáxe,Luida estar la cosa. — Cáxe,em_dash,false,high,unreviewed_machine_candidate,false
ORT1888-cand-001321,1321,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3343,3343,Luna planeta del Cielo. Luna haber nueva,• Añahupi. —,Luna planeta del Cielo. Luna haber nueva.— • Añahupi. —,em_dash,true,medium,unreviewed_machine_candidate,false
ORT1888-cand-001322,1322,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3344,3344,Crecer la luna,Meapurbeyaohraca. — Llenarse la lu-,Crecer la luna. — Meapurbeyaohraca. — Llenarse la lu-,em_dash,true,medium,unreviewed_machine_candidate,false
ORT1888-cand-001323,1323,ORTEGA1888-TEPIC-IA,64,60,anchored_same_page,3345,3345,na,Meapurbeyaórizt. — Acabarse la luna.-- -Purhua-,na.— Meapurbeyaórizt. — Acabarse la luna.-- -Purhua-,em_dash,true,medium,unreviewed_machine_candidate,false
ORT1888-cand-001324,1324,ORTEGA1888-TEPIC-IA,64,60,matched_headword,3346,3347,teaxe,Traer la luna agua. — Ahputichaék.,teaxe. — Traer la luna agua. — Ahputichaék.,em_dash,true,medium,unreviewed_machine_candidate,false
